     0 0 1    30    4    27       13735.180084	 5000.0000	   1	    C   
     0 0 1    30    5    25       14484.710071	 1666.6667	   3	    C   
     0 0 1    30    5    26       14124.421259	 5000.0000	   1	    C   
     0 0 1    30    6    24       14813.787673	 2643.9750	   2	    C   
     0 0 1    30    6    25       14484.707087	50000.0000	   1	    C   
     0 0 1    30    7    23       15113.786081	20000.0000	   1	    C   
     0 0 1    30    7    24       14813.851506	 5000.0000	   1	    C   
     0 0 1    30    8    23       15113.786897	 5000.0000	   1	    C   
     0 0 1    30    19    11       18244.620954	 2272.7273	   3	    C   
     0 0 1    30    19    12       18244.621790	 5000.0000	   1	    C   
     0 0 1    31    0    31       12880.598545	 1174.4031	   5	    C   
     0 0 1    31    1    30       13419.180572	 1666.6667	   3	    C   
     0 0 1    31    1    31       12880.597004	  906.0267	   8	    B-   
     0 0 1    31    2    29       13885.337995	 1666.6667	   3	    C   
     0 0 1    31    2    30       13419.182314	 1330.6452	   4	    C   
     0 0 1    31    3    28       14321.206654	 2966.2500	   2	    C   
     0 0 1    31    3    29       13885.344097	 1250.0000	   4	    C   
     0 0 1    31    4    27       14721.309259	50000.0000	   1	    C   
     0 0 1    31    4    28       14321.212785	 2563.5750	   3	    C   
     0 0 1    31    5    27       14721.323493	 2631.6433	   3	    C   
     0 0 1    31    6    26       15092.364021	 2358.5050	   3	    C   
     0 0 1    32    0    32       13444.104269	 1628.8959	   4	    C   
     0 0 1    32    1    31       13998.560344	 1666.6667	   3	    C   
     0 0 1    32    1    32       13444.103703	 2546.7587	   3	    C   
     0 0 1    32    2    30       14474.305663	 1496.3502	   4	    C   
     0 0 1    32    2    31       13998.560344	 2547.0375	   2	    C   
     0 0 1    32    3    29       14921.419818	 2500.0000	   2	    C   
     0 0 1    32    3    30       14474.299230	 2500.0000	   2	    C   
     0 0 1    32    4    28       15331.916488	 1932.7335	   3	    C   
     0 0 1    32    4    29       14921.415360	 5000.0000	   1	    C   
     0 0 1    32    5    28       15331.909051	 4444.4444	   2	    C   
     0 0 1    33    0    33       14023.183949	 5000.0000	   1	    C   
     0 0 1    33    1    32       14593.172544	 2500.0000	   2	    C   
     0 0 1    33    1    33       14023.196674	 1848.3236	   3	    C   
     0 0 1    33    2    31       15077.464739	 2500.0000	   2	    C   
     0 0 1    33    2    32       14593.172546	 1787.4479	   3	    C   
     0 0 1    33    3    30       15535.567206	 4140.7399	   2	    C   
     0 0 1    33    3    31       15077.466068	 2500.0000	   2	    C   
     0 0 1    33    4    30       15535.575839	 6658.3875	   2	    C   
     0 0 1    34    0    34       14617.470123	 6284.4750	   2	    C   
     0 0 1    34    1    33       15202.848407	 2500.0000	   2	    C   
     0 0 1    34    1    34       14617.470122	 6431.2500	   2	    C   
     0 0 1    34    2    32       15694.425610	 5918.2125	   2	    C   
     0 0 1    34    3    31       16163.434031	 5000.0000	   1	    C   
     0 0 1    34    3    32       15694.428455	 3750.0000	   2	    C   
     0 0 1    34    4    30       16593.155507	 2500.0000	   2	    C   
     0 0 1    34    4    31       16163.431256	 5000.0000	   1	    C   
     0 0 1    35    0    35       15226.802549	20000.0000	   2	    C   
     0 0 1    35    1    35       15226.802548	 5334.4500	   2	    C   
     0 0 1    35    2    34       15827.129105	 5000.0000	   1	    C   
     0 0 1    35    3    32       16804.764616	50000.0000	   1	    C   
     0 0 1    35    4    32       16804.772377	 2617.7998	   2	    C   
     0 0 1    36    0    36       15850.986954	 5000.0000	   1	    C   
     0 0 1    36    1    35       16466.666582	 5000.0000	   1	    C   
     0 0 1    36    1    36       15850.986954	50000.0000	   1	    C   
     0 0 1    36    2    34       16968.223368	 5000.0000	   1	    C   
     0 0 1    36    2    35       16466.666586	 5000.0000	   1	    C   
     0 0 1    37    0    37       16489.858923	50000.0000	   1	    C   
     0 0 1    37    1    37       16489.858923	 5000.0000	   1	    C   
     0 3 0    0    0    0        4666.790461	  493.1902	   4	    C   
     0 3 0    1    0    1        4690.579742	   79.3796	   28	    A+   
     0 3 0    1    1    0        4723.544630	   79.0677	   30	    A+   
     0 3 0    1    1    1        4717.473636	   94.6044	   19	    A+   
     0 3 0    2    0    2        4737.202474	   66.7616	   29	    A+   
     0 3 0    2    1    1        4777.199922	   56.1818	   33	    A+   
     0 3 0    2    1    2        4759.023411	   40.8262	   55	    A+   
     0 3 0    2    2    0        4856.215934	   61.8866	   32	    A+   
     0 3 0    2    2    1        4855.299855	   50.1350	   50	    A+   
     0 3 0    3    0    3        4804.912734	   57.4017	   49	    A+   
     0 3 0    3    1    2        4856.917021	   48.8376	   61	    A+   
     0 3 0    3    1    3        4820.762145	   60.3190	   39	    A+   
     0 3 0    3    2    1        4931.271801	   39.9337	   65	    A+   
     0 3 0    3    2    2        4926.862789	   58.3813	   42	    A+   
     0 3 0    3    3    0        5065.454053	   51.6553	   48	    A+   
     0 3 0    3    3    1        5065.362282	   60.9865	   37	    A+   
     0 3 0    4    0    4        4891.742407	   60.2654	   33	    A+   
     0 3 0    4    1    3        4961.686219	   57.1991	   37	    A+   
     0 3 0    4    1    4        4902.130054	   47.5590	   63	    A+   
     0 3 0    4    2    2        5033.709953	   52.7953	   39	    A+   
     0 3 0    4    2    3        5021.391449	   38.2406	   73	    A+   
     0 3 0    4    3    1        5163.263899	   54.6439	   38	    A+   
     0 3 0    4    3    2        5162.641984	   21.2242	   65	    A+   
     0 3 0    4    4    0        5342.195168	   65.3178	   28	    A+   
     0 3 0    4    4    1        5342.187896	   47.6593	   49	    A+   
     0 3 0    5    0    5        4996.283909	   68.4640	   54	    A+   
     0 3 0    5    1    4        5090.038811	   40.9025	   60	    A+   
     0 3 0    5    1    5        5002.569570	   68.3588	   34	    A+   
     0 3 0    5    2    3        5164.031245	   37.1064	   70	    A+   
     0 3 0    5    2    4        5138.188160	   57.2219	   41	    A+   
     0 3 0    5    3    2        5286.562849	   39.2783	   62	    A+   
     0 3 0    5    3    3        5284.198075	   30.9726	   45	    A+   
     0 3 0    5    4    1        5464.332763	   39.6225	   65	    A+   
     0 3 0    5    4    2        5464.262288	   52.4563	   44	    A+   
     0 3 0    5    5    0        5678.729359	   56.6948	   53	    A+   
     0 3 0    5    5    1        5678.728162	   74.2375	   29	    A+   
     0 3 0    6    0    6        5117.987625	  111.3449	   34	    A+   
     0 3 0    6    1    5        5240.069492	   81.9380	   29	    A+   
     0 3 0    6    1    6        5121.600184	   52.1314	   61	    A+   
     0 3 0    6    2    4        5321.655888	   72.8243	   35	    A+   
     0 3 0    6    2    5        5276.464481	   35.6570	   70	    A+   
     0 3 0    6    3    3        5436.277704	   63.2194	   38	    A+   
     0 3 0    6    3    4        5429.693913	   36.3648	   74	    A+   
     0 3 0    6    4    2        5611.097608	   56.7059	   40	    A+   
     0 3 0    6    4    3        5610.765023	   41.1775	   74	    A+   
     0 3 0    6    5    1        5825.649349	   62.8069	   30	    A+   
     0 3 0    6    5    2        5825.632281	   43.0154	   60	    A+   
     0 3 0    6    6    0        6068.494480	  115.7591	   27	    A+   
     0 3 0    6    6    1        6068.495478	   57.6647	   45	    A+   
     0 3 0    7    0    7        5256.844995	   75.6992	   59	    A+   
     0 3 0    7    1    6        5409.697150	   65.4673	   58	    A+   
     0 3 0    7    1    7        5258.867772	   78.3951	   38	    A+   
     0 3 0    7    2    5        5505.210187	   52.6149	   62	    A+   
     0 3 0    7    2    6        5435.411945	   54.9746	   48	    A+   
     0 3 0    7    3    4        5613.369645	   39.4833	   69	    A+   
     0 3 0    7    3    5        5598.577644	   52.8911	   46	    A+   
     0 3 0    7    4    3        5782.708391	   10.0016	   68	    A+   
     0 3 0    7    4    4        5781.580396	   76.4233	   32	    A+   
     0 3 0    7    5    2        5996.843107	   63.2528	   55	    A+   
     0 3 0    7    5    3        5996.763138	   66.8733	   34	    A+   
     0 3 0    7    6    1        6240.486944	   75.9092	   53	    A+   
     0 3 0    7    6    2        6240.484438	   79.6596	   32	    A+   
     0 3 0    7    7    0        6505.535063	  135.3910	   32	    A+   
     0 3 0    7    7    1        6505.533518	  306.1224	   23	    A+   
     0 3 0    8    0    8        5413.002252	  126.1183	   32	    A+   
     0 3 0    8    1    7        5597.182802	  128.7190	   30	    A+   
     0 3 0    8    1    8        5414.126511	   79.8980	   50	    A+   
     0 3 0    8    2    6        5712.876566	   85.4037	   27	    A+   
     0 3 0    8    2    7        5614.269731	   69.6328	   52	    A+   
     0 3 0    8    3    5        5818.330858	   71.0536	   37	    A+   
     0 3 0    8    3    6        5790.113940	   44.2196	   76	    A+   
     0 3 0    8    4    4        5979.719302	   52.5454	   39	    A+   
     0 3 0    8    4    5        5976.458974	   40.3009	   63	    A+   
     0 3 0    8    5    3        6192.244797	   79.4931	   30	    A+   
     0 3 0    8    5    4        6191.966058	   39.5270	   65	    A+   
     0 3 0    8    6    2        6436.538280	   94.4864	   20	    A+   
     0 3 0    8    6    3        6436.514879	   81.3862	   45	    A+   
     0 3 0    8    7    1        6702.582248	  152.6403	   24	    A+   
     0 3 0    8    7    2        6702.583188	  107.3540	   38	    A+   
     0 3 0    8    8    0        6983.976089	  158.6914	   22	    A+   
     0 3 0    8    8    1        6983.976088	   90.1072	   29	    A+   
     0 3 0    9    0    9        5586.590403	   71.2268	   53	    A+   
     0 3 0    9    1    8        5801.552716	   81.2972	   61	    A+   
     0 3 0    9    1    9        5587.217575	  130.3526	   30	    A+   
     0 3 0    9    2    7        5942.572614	   73.8405	   65	    A+   
     0 3 0    9    2    8        5812.383586	  130.4706	   26	    A+   
     0 3 0    9    3    6        6050.751948	   74.7456	   56	    A+   
     0 3 0    9    3    7        6003.450571	   93.4589	   38	    A+   
     0 3 0    9    4    5        6202.428092	   48.6599	   62	    A+   
     0 3 0    9    4    6        6194.973978	  118.5271	   26	    A+   
     0 3 0    9    5    4        6411.875647	   48.4959	   62	    A+   
     0 3 0    9    5    5        6410.995743	  115.9543	   28	    A+   
     0 3 0    9    6    3        6656.497745	   64.0513	   49	    A+   
     0 3 0    9    6    4        6656.396121	  130.9368	   21	    A+   
     0 3 0    9    7    2        6923.345540	   98.7060	   40	    A+   
     0 3 0    9    7    3        6923.344761	  224.7511	   19	    A+   
     0 3 0    9    8    1        7205.981441	  125.1770	   34	    A+   
     0 3 0    9    8    2        7205.981442	  159.3805	   27	    A+   
     0 3 0    9    9    0        7495.146967	  198.9584	   19	    A+   
     0 3 0    9    9    1        7495.146964	  263.8046	   13	    A+   
     0 3 0    10    0    10        5777.685404	  148.6130	   28	    A+   
     0 3 0    10    1    9        6022.579373	  131.2667	   32	    A+   
     0 3 0    10    1    10        5778.041154	  109.6588	   45	    A+   
     0 3 0    10    2    8        6192.106763	  159.6802	   28	    A+   
     0 3 0    10    2    9        6029.240705	   30.7098	   51	    A+   
     0 3 0    10    3    7        6309.331444	  132.6077	   28	    A+   
     0 3 0    10    3    8        6237.677705	   76.3402	   57	    A+   
     0 3 0    10    4    6        6451.720623	  116.2826	   29	    A+   
     0 3 0    10    4    7        6436.497404	   54.6067	   59	    A+   
     0 3 0    10    5    5        6655.629621	  221.5375	   18	    A+   
     0 3 0    10    5    6        6653.381315	   81.1105	   47	    A+   
     0 3 0    10    6    4        6900.285063	  133.7151	   21	    A+   
     0 3 0    10    6    5        6899.910108	   97.8137	   35	    A+   
     0 3 0    10    7    3        7167.541275	  800.0016	   8	    B   
     0 3 0    10    7    4        7167.540660	  187.9339	   30	    A+   
     0 3 0    10    8    2        7451.296791	  232.1173	   18	    A+   
     0 3 0    10    8    3        7451.299109	  110.8436	   28	    A+   
     0 3 0    10    9    1        7741.283116	  286.0416	   16	    A+   
     0 3 0    10    9    2        7741.283117	  222.6392	   20	    A+   
     0 3 0    10    10    0        8119.312423	  336.4368	   10	    A-   
     0 3 0    10    10    1        8119.312422	  335.9989	   13	    A+   
     0 3 0    11    0    11        5986.329472	  102.9826	   51	    A+   
     0 3 0    11    1    10        6260.433497	  132.7803	   44	    A+   
     0 3 0    11    1    11        5986.533940	  257.4143	   22	    A+   
     0 3 0    11    2    9        6459.454634	   91.9108	   54	    A+   
     0 3 0    11    2    10        6264.465320	  108.3827	   31	    A+   
     0 3 0    11    3    8        6592.186115	  125.9036	   44	    A+   
     0 3 0    11    3    9        6491.790489	  304.0861	   23	    A+   
     0 3 0    11    4    7        6727.937625	  177.2162	   42	    A+   
     0 3 0    11    4    8        6700.101781	  245.8989	   18	    A+   
     0 3 0    11    5    6        6923.788753	  244.3184	   40	    A+   
     0 3 0    11    5    7        6917.305350	  110.9661	   26	    A+   
     0 3 0    11    6    5        7168.094711	  197.2906	   29	    A+   
     0 3 0    11    6    6        7166.830576	  190.9397	   21	    A+   
     0 3 0    11    7    4        7434.899441	  308.2141	   21	    A+   
     0 3 0    11    7    5        7434.873941	  546.1806	   10	    A-   
     0 3 0    11    8    3        7719.586321	   96.8849	   31	    A+   
     0 3 0    11    8    4        7719.585610	  193.9494	   15	    A+   
     0 3 0    11    9    2        8010.201672	  317.4707	   14	    A+   
     0 3 0    11    9    3        8010.201750	  299.5036	   13	    A+   
     0 3 0    11    10    1        8392.155669	  320.3335	   9	    B   
     0 3 0    11    10    2        8392.155670	  567.2579	   7	    B-   
     0 3 0    11    11    0        8698.869010	  563.1332	   6	    B-   
     0 3 0    11    11    1        8698.869010	 1250.0000	   5	    C   
     0 3 0    12    0    12        6212.532434	  181.9235	   26	    A+   
     0 3 0    12    1    11        6515.380627	  195.3195	   25	    A+   
     0 3 0    12    1    12        6212.654108	  143.9099	   49	    A+   
     0 3 0    12    2    10        6742.185103	  302.1941	   23	    A+   
     0 3 0    12    2    11        6517.811228	   69.2594	   47	    A+   
     0 3 0    12    3    9        6897.098889	  499.2298	   13	    A+   
     0 3 0    12    3    10        6767.302038	   82.6924	   48	    A+   
     0 3 0    12    4    8        7030.879776	  863.4910	   17	    A+   
     0 3 0    12    4    9        6982.122676	   89.3439	   52	    A+   
     0 3 0    12    5    7        7216.604152	  513.0047	   14	    A+   
     0 3 0    12    5    8        7213.351735	  106.1031	   44	    A+   
     0 3 0    12    6    6        7461.034105	  734.5977	   16	    A-   
     0 3 0    12    6    7        7456.806209	   86.4370	   35	    A+   
     0 3 0    12    7    5        7725.119552	 3735.0969	   4	    C   
     0 3 0    12    7    6        7725.045228	  396.4215	   22	    A+   
     0 3 0    12    8    4        8010.501327	  408.0781	   8	    B   
     0 3 0    12    8    5        8010.499025	  301.9045	   24	    A+   
     0 3 0    12    9    3        8301.520627	  675.8791	   10	    A-   
     0 3 0    12    9    4        8301.520747	  619.0380	   20	    A+   
     0 3 0    12    10    2        8687.676837	  459.0080	   10	    A-   
     0 3 0    12    10    3        8687.676837	  417.2428	   13	    A+   
     0 3 0    12    11    1        8998.730100	 1090.7075	   10	    A-   
     0 3 0    12    11    2        8998.730100	  633.5936	   9	    B   
     0 3 0    12    12    0        9320.016318	 1000.0000	   7	    B-   
     0 3 0    12    12    1        9320.016317	  749.5339	   10	    A-   
     0 3 0    13    0    13        6456.293223	  175.0973	   37	    A+   
     0 3 0    13    1    12        6787.652112	   72.2173	   48	    A+   
     0 3 0    13    1    13        6456.369077	  177.3320	   24	    A+   
     0 3 0    13    2    11        7043.834157	   71.3319	   52	    A+   
     0 3 0    13    2    12        6789.117415	  470.8962	   22	    A+   
     0 3 0    13    3    10        7221.180530	  174.4589	   38	    A+   
     0 3 0    13    3    11        7058.422997	  302.3958	   18	    A+   
     0 3 0    13    4    9        7359.470656	  243.4762	   30	    A+   
     0 3 0    13    4    10        7293.779666	  218.6267	   19	    A+   
     0 3 0    13    5    8        7534.430240	  221.8431	   33	    A+   
     0 3 0    13    5    9        7523.000959	  167.9847	   19	    A+   
     0 3 0    13    6    7        7760.128848	  269.8634	   25	    A+   
     0 3 0    13    6    8        7769.280253	  410.4807	   12	    A+   
     0 3 0    13    7    6        8037.954532	  290.2915	   23	    A+   
     0 3 0    13    7    7        8037.731615	 5000.0000	   10	    A-   
     0 3 0    13    8    5        8323.696493	  274.3563	   20	    A+   
     0 3 0    13    8    6        8323.696619	  689.6552	   5	    C   
     0 3 0    13    9    4        8614.890411	  701.3376	   14	    A+   
     0 3 0    13    9    5        8614.897923	 2057.2494	   5	    C   
     0 3 0    13    10    3        9005.416993	  593.4576	   14	    A-   
     0 3 0    13    10    4        9005.417215	  662.2816	   12	    A-   
     0 3 0    13    11    2        9320.607131	  659.3739	   12	    A+   
     0 3 0    13    11    3        9320.607132	  583.3571	   10	    A-   
     0 3 0    13    12    1        9646.165657	  605.7971	   9	    B   
     0 3 0    13    12    2        9646.165657	  769.0468	   7	    B-   
     0 3 0    13    13    0        9974.346707	  702.2831	   8	    B   
     0 3 0    13    13    1        9974.346707	 1317.8190	   6	    B-   
     0 3 0    14    0    14        6717.610646	  260.2190	   22	    A+   
     0 3 0    14    1    13        7077.410832	 1657.2264	   16	    A-   
     0 3 0    14    1    14        6717.660026	   82.4990	   42	    A+   
     0 3 0    14    2    12        7361.604541	  120.3921	   24	    A+   
     0 3 0    14    2    13        7078.306501	  176.8187	   38	    A+   
     0 3 0    14    3    11        7567.317298	  212.1101	   17	    A+   
     0 3 0    14    3    12        7369.366801	   90.7217	   51	    A+   
     0 3 0    14    4    10        7711.653495	 2063.5358	   15	    A+   
     0 3 0    14    4    11        7618.573763	  101.8512	   42	    A+   
     0 3 0    14    5    9        7877.472409	  773.8557	   15	    A-   
     0 3 0    14    5    10        7855.036505	   88.2821	   36	    A+   
     0 3 0    14    6    8        8097.612812	 2481.2888	   8	    B   
     0 3 0    14    6    9        8103.845691	  242.1251	   22	    A+   
     0 3 0    14    7    7        8373.164253	 5000.0000	   5	    C   
     0 3 0    14    7    8        8372.569620	  352.0983	   21	    A+   
     0 3 0    14    8    6        8658.842689	 2154.4773	   3	    C   
     0 3 0    14    8    7        8658.805818	  276.7967	   21	    A+   
     0 3 0    14    9    5        8949.948696	  847.0588	   8	    B   
     0 3 0    14    9    6        8949.948684	  281.0979	   19	    A+   
     0 3 0    14    10    4        9344.895020	  821.8118	   7	    B-   
     0 3 0    14    10    5        9344.894818	  714.2434	   8	    B   
     0 3 0    14    11    3        9663.989605	  951.5575	   7	    B-   
     0 3 0    14    11    4        9663.989858	  687.8474	   12	    A-   
     0 3 0    14    12    2        9993.655052	 1118.9255	   5	    C   
     0 3 0    14    12    3        9993.654577	 1253.0626	   6	    B-   
     0 3 0    14    13    1       10326.598701	 5000.0000	   2	    C   
     0 3 0    14    13    2       10326.598700	 2310.1645	   6	    B-   
     0 3 0    14    14    0       10658.106576	 1666.6667	   3	    C   
     0 3 0    14    14    1       10658.106576	 1707.9314	   7	    B-   
     0 3 0    15    0    15        6996.480498	  132.0887	   35	    A+   
     0 3 0    15    1    14        7384.780933	  150.9605	   37	    A+   
     0 3 0    15    1    15        6996.506181	  350.8895	   15	    A+   
     0 3 0    15    2    13        7690.747175	  108.3363	   41	    A+   
     0 3 0    15    2    14        7385.332943	 1000.1238	   15	    A+   
     0 3 0    15    3    12        7924.339683	  118.2852	   37	    A+   
     0 3 0    15    3    13        7696.864422	  416.6667	   16	    A+   
     0 3 0    15    4    11        8079.373736	  244.5862	   32	    A+   
     0 3 0    15    4    12        7964.262581	  414.1613	   16	    A+   
     0 3 0    15    5    10        8245.290552	  340.4736	   22	    A-   
     0 3 0    15    5    11        8210.225828	  244.9598	   15	    A+   
     0 3 0    15    6    9        8455.858228	  460.0279	   23	    A+   
     0 3 0    15    6    10        8460.094622	  782.2266	   12	    A-   
     0 3 0    15    7    8        8730.571102	  449.4253	   20	    A+   
     0 3 0    15    7    9        8729.197932	 1245.2803	   10	    A-   
     0 3 0    15    8    7        9015.596573	  368.9485	   18	    A+   
     0 3 0    15    8    8        9015.504473	 5000.0000	   9	    B   
     0 3 0    15    9    6        9306.362407	  577.7450	   14	    A+   
     0 3 0    15    9    7        9306.356599	 1271.0055	   6	    B-   
     0 3 0    15    10    5        9705.623166	 1712.9563	   9	    B   
     0 3 0    15    10    6        9705.633467	 2222.2346	   4	    C   
     0 3 0    15    11    4       10028.381281	 2142.8571	   6	    B-   
     0 3 0    15    11    5       10028.383478	 1056.3505	   5	    C   
     0 3 0    15    12    3       10361.959106	  787.2781	   11	    A-   
     0 3 0    15    12    4       10361.966441	 1888.1085	   5	    C   
     0 3 0    15    13    2       10699.425088	 2500.0000	   5	    C   
     0 3 0    15    13    3       10699.424838	 2500.0000	   2	    C   
     0 3 0    15    14    1       11035.604065	 2551.4082	   3	    C   
     0 3 0    15    14    2       11035.604066	 5000.0000	   2	    C   
     0 3 0    15    15    0       11368.970869	 5313.0767	   3	    C   
     0 3 0    15    15    1       11368.970869	 2500.0000	   2	    C   
     0 3 0    16    0    16        7292.907531	 1555.2700	   12	    A+   
     0 3 0    16    1    15        7709.842702	 1000.0000	   16	    A-   
     0 3 0    16    1    16        7292.918118	  165.1177	   28	    A+   
     0 3 0    16    2    14        8038.116057	 3608.4288	   13	    A+   
     0 3 0    16    2    15        7710.193634	  268.9756	   26	    A+   
     0 3 0    16    3    13        8300.038958	  815.7350	   16	    A+   
     0 3 0    16    3    14        8042.044303	  175.3666	   29	    A+   
     0 3 0    16    4    12        8485.373166	 1068.1808	   9	    B   
     0 3 0    16    4    13        8326.865226	  199.1321	   28	    A+   
     0 3 0    16    5    11        8634.854941	 1718.0485	   6	    B-   
     0 3 0    16    5    12        8583.090358	  252.9628	   27	    A+   
     0 3 0    16    6    10        8835.077267	 2027.8831	   8	    B   
     0 3 0    16    6    11        8837.440098	  436.5873	   20	    B   
     0 3 0    16    7    9        9110.080482	 5000.0000	   2	    C   
     0 3 0    16    7    10        9107.171531	  685.2658	   14	    A+   
     0 3 0    16    8    8        9393.690991	 2277.7401	   7	    B-   
     0 3 0    16    8    9        9393.430173	  362.2337	   18	    A+   
     0 3 0    16    9    7        9683.808683	 5000.0000	   5	    C   
     0 3 0    16    9    8        9683.780824	  404.3918	   16	    A+   
     0 3 0    16    10    6       10087.167198	 5000.0000	   1	    C   
     0 3 0    16    10    7       10087.161369	  738.2135	   12	    A+   
     0 3 0    16    11    5       10413.291104	 3430.2637	   3	    C   
     0 3 0    16    11    6       10413.283449	 1496.5493	   5	    C   
     0 3 0    16    12    4       10750.554068	 2500.0000	   2	    C   
     0 3 0    16    12    5       10750.552851	 5000.0000	   2	    C   
     0 3 0    16    13    3       11092.343870	 2500.0000	   3	    C   
     0 3 0    16    13    4       11092.338039	 1037.4490	   8	    B   
     0 3 0    16    14    2       11432.942533	 1666.6667	   3	    C   
     0 3 0    16    14    3       11432.942533	 1666.6667	   6	    B-   
     0 3 0    16    15    1       11773.542035	 1250.0000	   4	    C   
     0 3 0    16    15    2       11773.542035	 2333.1554	   3	    C   
     0 3 0    16    16    0       12105.119750	 1937.5956	   3	    C   
     0 3 0    16    16    1       12105.119750	 1634.9810	   4	    C   
     0 3 0    17    0    17        7606.859231	  179.1558	   22	    A+   
     0 3 0    17    1    16        8052.664352	  249.4796	   27	    A+   
     0 3 0    17    1    17        7606.900381	 5000.0000	   8	    B   
     0 3 0    17    2    15        8401.631013	  266.4876	   23	    A+   
     0 3 0    17    2    16        8052.853859	  970.8164	   13	    A+   
     0 3 0    17    3    14        8688.682430	  231.0525	   26	    A+   
     0 3 0    17    3    15        8404.143929	 1702.4354	   13	    A+   
     0 3 0    17    4    13        8899.181618	  354.3290	   30	    A+   
     0 3 0    17    4    14        8707.197154	 1023.1669	   12	    B   
     0 3 0    17    5    12        9067.074530	  365.2367	   20	    A+   
     0 3 0    17    5    13        8975.391639	 1105.8681	   9	    B   
     0 3 0    17    6    11        9271.573585	  305.2185	   20	    A+   
     0 3 0    17    6    12        9235.186118	  807.4356	   9	    B   
     0 3 0    17    7    10        9511.584445	 3494.6107	   4	    C   
     0 3 0    17    7    11        9506.018874	 3795.9094	   2	    C   
     0 3 0    17    8    9        9792.834523	  819.9762	   11	    A-   
     0 3 0    17    8    10        9792.339142	 4790.7547	   3	    C   
     0 3 0    17    9    8       10081.991283	  589.7008	   10	    B   
     0 3 0    17    9    9       10081.907273	 3411.9221	   6	    B-   
     0 3 0    17    10    7       10489.043294	  402.2917	   16	    A+   
     0 3 0    17    10    8       10488.994221	 1666.6667	   3	    C   
     0 3 0    17    11    6       10818.232398	 1025.2513	   9	    B   
     0 3 0    17    12    5       11158.933688	  988.6401	   6	    B-   
     0 3 0    17    12    6       11158.959163	 2074.4681	   4	    C   
     0 3 0    17    13    4       11504.783917	 5000.0000	   2	    C   
     0 3 0    17    13    5       11504.529496	 2500.0000	   4	    C   
     0 3 0    17    14    3       11849.628092	 1666.6667	   7	    B-   
     0 3 0    17    14    4       11849.629536	 1666.6667	   3	    C   
     0 3 0    17    15    2       12196.939133	 1873.5906	   3	    C   
     0 3 0    17    15    3       12196.939133	 4545.4545	   2	    C   
     0 3 0    17    16    1       12535.768597	 1250.0000	   7	    B-   
     0 3 0    17    16    2       12535.768596	 1000.0000	   5	    C   
     0 3 0    17    17    0       12865.125564	  977.0556	   8	    B   
     0 3 0    17    17    1       12865.125563	 1091.5796	   5	    C   
     0 3 0    18    0    18        7938.472023	 5000.0000	   11	    A-   
     0 3 0    18    1    17        8413.314868	 1150.4679	   13	    A+   
     0 3 0    18    1    18        7938.489982	  191.5478	   27	    A+   
     0 3 0    18    2    16        8781.227271	 4194.1907	   5	    C   
     0 3 0    18    2    17        8413.431006	  252.0610	   25	    A+   
     0 3 0    18    3    15        9091.968143	 2500.0000	   5	    C   
     0 3 0    18    3    16        8782.879746	  256.9035	   27	    A+   
     0 3 0    18    4    14        9326.853029	 5000.0000	   3	    C   
     0 3 0    18    4    15        9105.097185	  284.1606	   25	    A+   
     0 3 0    18    5    13        9500.788128	 4577.7252	   4	    C   
     0 3 0    18    5    14        9385.489474	  383.2262	   18	    A-   
     0 3 0    18    6    12        9695.900740	10000.0000	   1	    C   
     0 3 0    18    6    13        9652.576790	  365.9129	   19	    A+   
     0 3 0    18    7    11        9934.712867	 1370.2795	   5	    C   
     0 3 0    18    7    12        9925.175052	  667.0194	   13	    B   
     0 3 0    18    8    11       10210.035780	 1901.5026	   8	    B   
     0 3 0    18    9    9       10500.585739	 2446.5707	   4	    C   
     0 3 0    18    9    10       10500.383868	  788.0542	   11	    A-   
     0 3 0    18    10    8       10910.739211	 1666.6667	   3	    C   
     0 3 0    18    10    9       10910.715006	 1118.8223	   8	    B   
     0 3 0    18    11    7       11242.706685	  833.3333	   6	    B-   
     0 3 0    18    11    8       11242.700163	 1372.4530	   10	    A-   
     0 3 0    18    12    7       11586.661088	 1025.2513	   6	    B-   
     0 3 0    18    13    5       11936.272634	 2270.7424	   4	    C   
     0 3 0    18    13    6       11936.280004	 1575.0163	   7	    B-   
     0 3 0    18    14    4       12285.146993	 1250.0000	   6	    B-   
     0 3 0    18    14    5       12285.146992	 1250.0000	   5	    C   
     0 3 0    18    15    3       12638.651349	 1000.0000	   5	    C   
     0 3 0    18    15    4       12638.651349	 1000.0000	   8	    B   
     0 3 0    18    16    2       12984.182743	50000.0000	   1	    C   
     0 3 0    18    16    3       12984.182743	 5000.0000	   1	    C   
     0 3 0    18    17    1       13321.876119	 1000.0000	   5	    C   
     0 3 0    18    17    2       13321.876118	 1000.0000	   8	    B   
     0 3 0    18    18    0       13647.604198	 1666.6667	   5	    C   
     0 3 0    18    18    1       13647.604198	 1173.9083	   7	    B-   
     0 3 0    19    0    19        8287.734355	  332.1964	   22	    A+   
     0 3 0    19    1    18        8791.870249	  244.7963	   25	    A+   
     0 3 0    19    1    19        8287.770045	  293.8558	   13	    A-   
     0 3 0    19    2    17        9176.637545	  404.1777	   15	    A+   
     0 3 0    19    2    18        8791.911834	  663.1804	   8	    B   
     0 3 0    19    3    16        9509.912759	  324.6895	   22	    A+   
     0 3 0    19    3    17        9177.634648	  974.8756	   6	    B-   
